# Mon Apr 24 00:05:12 2023
9.999999999999999143e+28,2.173588250636489150e+01,1.048816278333012698e-02
1.000000000000099080e+42,1.089352094322021847e+00,8.326502484132279847e+01
2.000000000000098197e+42,1.016400787371690928e+00,1.025100672160908601e+02
3.000000000000097468e+42,9.760129597215608799e-01,1.157683145828194995e+02
4.000000000000096739e+42,9.484018907154617706e-01,1.262024481669333511e+02
5.000000000000096010e+42,9.275223284551544767e-01,1.349390588112274543e+02
6.000000000000094662e+42,9.107148095037284063e-01,1.425244170836769797e+02
7.000000000000093314e+42,8.967199940107125622e-01,1.492694009268330717e+02
8.000000000000091967e+42,8.848250615973501931e-01,1.553696048374431484e+02
9.000000000000090619e+42,8.743840497726510508e-01,1.609569270233064344e+02
1.000000000000008927e+43,8.652196935794088661e-01,1.661249710789896028e+02
1.100000000000008792e+43,8.570122716686623399e-01,1.709428122988672953e+02
1.200000000000008781e+43,8.495874605042559313e-01,1.754630355646066562e+02
1.300000000000008770e+43,8.428140935886286877e-01,1.797266949244461500e+02
1.400000000000008759e+43,8.365910702867923598e-01,1.837665202180511699e+02
1.500000000000008748e+43,8.308388655921506993e-01,1.876090695922403313e+02
1.600000000000008737e+43,8.254938308877191044e-01,1.912762208579750904e+02
1.700000000000008726e+43,8.206331670117152921e-01,1.947862347538687686e+02
1.800000000000008715e+43,8.159001843354519723e-01,1.981545204167817360e+02
1.900000000000008704e+43,8.114283276974751935e-01,2.013942220477899809e+02
2.000000000000008693e+43,8.072767094287512935e-01,2.045166479170366358e+02
2.100000000000008682e+43,8.033473951868495000e-01,2.075316015561556355e+02
2.200000000000008671e+43,7.996187107275493089e-01,2.104476465627605535e+02
2.300000000000008660e+43,7.960719633437636222e-01,2.132723110963139845e+02
2.400000000000008650e+43,7.926909223938630733e-01,2.160122521214227618e+02
2.500000000000008639e+43,7.895834033450298550e-01,2.186733898431874366e+02
2.600000000000008628e+43,7.865321522899730855e-01,2.212610082374746980e+02
2.700000000000008617e+43,7.834085784179535272e-01,2.237798516308539831e+02
2.800000000000008606e+43,7.805644955050070610e-01,2.262342015369143269e+02
2.900000000000008595e+43,7.778300082069564692e-01,2.286279247793716252e+02
3.000000000000008584e+43,7.753161278859914685e-01,2.309645363415326926e+02
3.100000000000008573e+43,7.726594489793275899e-01,2.332472305425550303e+02
3.200000000000008562e+43,7.703277491797505538e-01,2.354789399606295035e+02
3.300000000000008551e+43,7.679606178407641925e-01,2.376623389350615412e+02
