# Thu Mar  9 14:42:52 2023
1.000000000000000000e+00,3.000001000000000140e+00,7.223960780931277110e-24
1.666666666666666557e+20,1.475600000100000034e+04,2.016698069842200181e-01
3.333333333333333115e+20,1.377400000100000034e+04,2.482861098927497678e-01
5.000000000000000000e+20,1.323100000100000034e+04,2.804022927225615636e-01
6.666666666666666230e+20,1.285800000100000034e+04,3.056779242940225183e-01
8.333333333333332460e+20,1.257600000100000034e+04,3.268419433524306084e-01
9.999999999999998689e+20,1.235100000100000034e+04,3.452176947924565087e-01
1.166666666666666492e+21,1.216300000100000034e+04,3.615575701488427662e-01
1.333333333333333246e+21,1.200300000100000034e+04,3.763358388231895502e-01
1.500000000000000000e+21,1.186300000100000034e+04,3.898715585169378328e-01
1.666666666666666754e+21,1.174000000100000034e+04,4.023919975367045154e-01
1.833333333333333508e+21,1.162900000100000034e+04,4.140638212349568303e-01
2.000000000000000262e+21,1.152900000100000034e+04,4.250148973534010888e-01
2.166666666666667016e+21,1.143800000100000034e+04,4.353445872681218076e-01
2.333333333333333770e+21,1.135400000100000034e+04,4.451319155926907190e-01
2.500000000000000524e+21,1.127600000100000034e+04,4.544412302596017028e-01
2.666666666666667016e+21,1.120400000100000034e+04,4.633258807533656709e-01
2.833333333333333508e+21,1.113700000100000034e+04,4.718299757464145538e-01
3.000000000000000000e+21,1.107400000100000034e+04,4.799906671359134847e-01
3.166666666666666492e+21,1.101400000100000034e+04,4.878395504903222379e-01
3.333333333333332984e+21,1.095800000100000034e+04,4.954046353073982556e-01
3.499999999999999476e+21,1.090500000100000034e+04,5.027093810911982263e-01
3.666666666666665968e+21,1.085500000100000034e+04,5.097746685163522251e-01
3.833333333333332460e+21,1.080700000100000034e+04,5.166183828461285987e-01
3.999999999999998951e+21,1.076200000100000034e+04,5.232572264854545852e-01
4.166666666666665443e+21,1.071800000100000034e+04,5.297046708415947824e-01
4.333333333333331935e+21,1.067600000100000034e+04,5.359740781852505576e-01
4.499999999999998427e+21,1.063600000100000034e+04,5.420770207312345379e-01
4.666666666666664919e+21,1.059800000100000034e+04,5.480239289424477800e-01
4.833333333333331935e+21,1.056100000100000034e+04,5.538237318078355065e-01
4.999999999999998951e+21,1.052500000100000034e+04,5.594849846590643772e-01
# , 0.001, 1000.0, 20000, 1, 5e+21, 30, 1.7279385694678176e-22, 1.6666666666666667
