# Mon Mar  6 14:23:56 2023
1.000000000000000000e+00,1.700000000100000034e+04,1.314183640013529897e-12
5.000000000000000000e+19,1.683250000100000034e+04,1.405412743341926118e-01
1.000000000000000000e+20,1.570500000100000034e+04,1.730266047212887515e-01
1.500000000000000000e+20,1.508100000100000034e+04,1.954070657890611684e-01
2.000000000000000000e+20,1.465350000100000034e+04,2.130207377574614425e-01
2.500000000000000000e+20,1.433000000100000034e+04,2.277691433143696209e-01
3.000000000000000000e+20,1.407100000100000034e+04,2.405743173513710254e-01
3.500000000000000000e+20,1.385600000100000034e+04,2.519609858953595904e-01
4.000000000000000000e+20,1.367200000100000034e+04,2.622592911840954666e-01
4.500000000000000000e+20,1.351200000100000034e+04,2.716918680456659740e-01
5.000000000000000000e+20,1.337050000100000034e+04,2.804167083069092348e-01
5.500000000000000000e+20,1.324350000100000034e+04,2.885504078726222610e-01
6.000000000000000000e+20,1.312850000100000034e+04,2.961817267508587426e-01
6.500000000000000000e+20,1.302400000100000034e+04,3.033799620357373605e-01
7.000000000000000000e+20,1.292800000100000034e+04,3.102003601320041382e-01
7.500000000000000000e+20,1.283900000100000034e+04,3.166877501446748178e-01
8.000000000000000000e+20,1.275650000100000034e+04,3.228790611657263443e-01
8.500000000000000000e+20,1.267900000100000034e+04,3.288051137548188563e-01
9.000000000000000000e+20,1.260700000100000034e+04,3.344919254497668026e-01
9.500000000000000000e+20,1.253900000100000034e+04,3.399616803748027882e-01
1.000000000000000000e+21,1.247500000100000034e+04,3.452334637997866440e-01
1.050000000000000000e+21,1.241400000100000034e+04,3.503238260335799215e-01
1.100000000000000000e+21,1.235650000100000034e+04,3.552472225708596110e-01
1.150000000000000000e+21,1.230150000100000034e+04,3.600163609054095049e-01
1.200000000000000000e+21,1.224950000100000034e+04,3.646424782160623823e-01
1.250000000000000000e+21,1.219950000100000034e+04,3.691355645298018406e-01
1.300000000000000000e+21,1.215200000100000034e+04,3.735045453622143352e-01
1.350000000000000000e+21,1.210600000100000034e+04,3.777574309102920691e-01
1.400000000000000000e+21,1.206200000100000034e+04,3.819014403204077368e-01
1.450000000000000000e+21,1.202000000100000034e+04,3.859431048003896247e-01
1.500000000000000000e+21,1.197900000100000034e+04,3.898883542881981801e-01
1.550000000000000000e+21,1.194000000100000034e+04,3.937425912227940361e-01
1.600000000000000000e+21,1.190200000100000034e+04,3.975107522632164714e-01
1.650000000000000000e+21,1.186550000100000034e+04,4.011973621128573919e-01
1.700000000000000000e+21,1.183000000100000034e+04,4.048065788534008225e-01
1.750000000000000000e+21,1.179600000100000034e+04,4.083422337905419086e-01
1.800000000000000000e+21,1.176250000100000034e+04,4.118078652300733999e-01
1.850000000000000000e+21,1.173050000100000034e+04,4.152067489428377667e-01
1.900000000000000000e+21,1.169900000100000034e+04,4.185419234280834400e-01
1.950000000000000000e+21,1.166900000100000034e+04,4.218162136402569540e-01
2.000000000000000000e+21,1.163950000100000034e+04,4.250322501983077594e-01
2.050000000000000000e+21,1.161050000100000034e+04,4.281924878681032109e-01
2.100000000000000000e+21,1.158250000100000034e+04,4.312992211879189686e-01
2.150000000000000000e+21,1.155550000100000034e+04,4.343545983002711774e-01
2.200000000000000000e+21,1.152900000100000034e+04,4.373606333708370264e-01
2.250000000000000000e+21,1.150300000100000034e+04,4.403192180536241174e-01
2.300000000000000000e+21,1.147800000100000034e+04,4.432321314513866239e-01
2.350000000000000000e+21,1.145300000100000034e+04,4.461010487059109408e-01
2.400000000000000000e+21,1.142900000100000034e+04,4.489275498320062230e-01
2.450000000000000000e+21,1.140550000100000034e+04,4.517131262736430730e-01
2.500000000000000000e+21,1.138250000100000034e+04,4.544591879771170406e-01
2.550000000000000000e+21,1.136000000100000034e+04,4.571670692664211444e-01
2.600000000000000000e+21,1.133800000100000034e+04,4.598380342944703436e-01
2.650000000000000000e+21,1.131650000100000034e+04,4.624732820026652980e-01
2.700000000000000000e+21,1.129550000100000034e+04,4.650739506394511169e-01
2.750000000000000000e+21,1.127450000100000034e+04,4.676411218350820520e-01
