# Sun Mar 26 23:30:00 2023
9.999999999999999832e+23,0.000000000000000000e+00
1.001152013171994632e+24,0.000000000000000000e+00
1.002305353478329533e+24,0.000000000000000000e+00
1.003460022447897349e+24,0.000000000000000000e+00
1.004616021611319197e+24,0.000000000000000000e+00
1.005773352501012297e+24,0.000000000000000000e+00
1.006932016651134671e+24,0.000000000000000000e+00
1.008092015597611722e+24,0.000000000000000000e+00
1.009253350878162807e+24,0.000000000000000000e+00
1.010416024032245937e+24,0.000000000000000000e+00
1.011580036601125563e+24,0.000000000000000000e+00
1.012745390127816869e+24,0.000000000000000000e+00
1.013912086157112755e+24,0.000000000000000000e+00
1.015080126235610274e+24,0.000000000000000000e+00
1.016249511911655337e+24,0.000000000000000000e+00
1.017420244735410760e+24,0.000000000000000000e+00
1.018592326258800028e+24,0.000000000000000000e+00
1.019765758035534539e+24,0.000000000000000000e+00
1.020940541621140583e+24,0.000000000000000000e+00
1.022116678572911429e+24,0.000000000000000000e+00
1.023294170449934566e+24,0.000000000000000000e+00
1.024473018813118146e+24,0.000000000000000000e+00
1.025653225225135690e+24,0.000000000000000000e+00
1.026834791250493862e+24,0.000000000000000000e+00
1.028017718455476771e+24,0.000000000000000000e+00
1.029202008408172951e+24,0.000000000000000000e+00
1.030387662678502471e+24,0.000000000000000000e+00
1.031574682838160562e+24,0.000000000000000000e+00
1.032763070460686340e+24,0.000000000000000000e+00
1.033952827121406700e+24,0.000000000000000000e+00
1.035143954397463161e+24,0.000000000000000000e+00
1.036336453867839649e+24,0.000000000000000000e+00
1.037530327113305185e+24,0.000000000000000000e+00
1.038725575716483679e+24,0.000000000000000000e+00
1.039922201261796756e+24,0.000000000000000000e+00
1.041120205335491531e+24,0.000000000000000000e+00
1.042319589525667732e+24,0.000000000000000000e+00
1.043520355422220916e+24,0.000000000000000000e+00
1.044722504616911867e+24,0.000000000000000000e+00
1.045926038703309815e+24,0.000000000000000000e+00
1.047130959276819555e+24,0.000000000000000000e+00
1.048337267934709896e+24,0.000000000000000000e+00
1.049544966276055011e+24,0.000000000000000000e+00
1.050754055901805703e+24,0.000000000000000000e+00
1.051964538414731427e+24,0.000000000000000000e+00
1.053176415419447804e+24,0.000000000000000000e+00
1.054389688522445204e+24,0.000000000000000000e+00
1.055604359332038424e+24,0.000000000000000000e+00
1.056820429458395267e+24,0.000000000000000000e+00
1.058037900513564330e+24,0.000000000000000000e+00
1.059256774111416887e+24,0.000000000000000000e+00
1.060477051867717890e+24,0.000000000000000000e+00
1.061698735400067451e+24,0.000000000000000000e+00
1.062921826327929696e+24,0.000000000000000000e+00
1.064146326272660147e+24,0.000000000000000000e+00
1.065372236857447205e+24,0.000000000000000000e+00
1.066599559707384491e+24,0.000000000000000000e+00
1.067828296449411120e+24,0.000000000000000000e+00
1.069058448712340691e+24,0.000000000000000000e+00
1.070290018126889474e+24,0.000000000000000000e+00
1.071523006325617353e+24,0.000000000000000000e+00
1.072757414942999770e+24,0.000000000000000000e+00
1.073993245615368931e+24,0.000000000000000000e+00
1.075230499980942401e+24,0.000000000000000000e+00
1.076469179679850885e+24,0.000000000000000000e+00
1.077709286354079573e+24,0.000000000000000000e+00
1.078950821647540350e+24,0.000000000000000000e+00
1.080193787206012743e+24,0.000000000000000000e+00
1.081438184677172102e+24,0.000000000000000000e+00
1.082684015710618192e+24,0.000000000000000000e+00
1.083931281957816002e+24,0.000000000000000000e+00
1.085179985072168490e+24,0.000000000000000000e+00
1.086430126708956588e+24,0.000000000000000000e+00
1.087681708525368195e+24,-2.023881072660767677e+04
1.088934732180527165e+24,-2.023881072660767677e+04
1.090189199335441503e+24,0.000000000000000000e+00
1.091445111653033423e+24,0.000000000000000000e+00
1.092702470798166872e+24,0.000000000000000000e+00
1.093961278437588464e+24,0.000000000000000000e+00
1.095221536240000771e+24,0.000000000000000000e+00
1.096483245876001385e+24,-2.023881072660767677e+04
1.097746409018113116e+24,-2.023881072660767677e+04
