# Thu Mar  9 17:02:29 2023
1.000000000000000000e+00,4.000009999999999954e-01,4.500208609358295101e-39
9.999999999999999636e+30,4.000009999999999954e-01,4.500207811109074003e-08
1.999999999999999927e+31,4.000009999999999954e-01,9.000414025720186687e-08
2.999999999999999891e+31,4.000009999999999954e-01,1.350061864383405803e-07
3.999999999999999854e+31,4.000009999999999954e-01,1.800082166545140801e-07
4.999999999999999368e+31,4.000009999999999954e-01,2.250102309057295661e-07
5.999999999999998881e+31,4.000009999999999954e-01,2.700122291919941586e-07
6.999999999999998394e+31,4.000009999999999954e-01,3.150142115133151897e-07
7.999999999999997907e+31,4.000009999999999954e-01,3.600161778696998858e-07
8.999999999999997421e+31,4.000009999999999954e-01,4.050181282611552877e-07
9.999999999999996934e+31,4.000009999999999954e-01,4.500200626876886482e-07
1.099999999999999645e+32,4.000009999999999954e-01,4.950219811493072730e-07
1.199999999999999596e+32,4.000009999999999954e-01,5.400238836460183088e-07
1.299999999999999547e+32,4.000009999999999954e-01,5.850257701778287438e-07
1.399999999999999499e+32,4.000009999999999954e-01,6.300276407447463070e-07
1.499999999999999450e+32,4.000009999999999954e-01,6.750294953467775630e-07
1.599999999999999401e+32,4.000009999999999954e-01,7.200313339839302410e-07
1.699999999999999533e+32,4.000009999999999954e-01,7.650331566562113290e-07
1.799999999999999484e+32,4.000009999999999954e-01,8.100349633636278149e-07
1.899999999999999435e+32,4.000009999999999954e-01,8.550367541061872163e-07
1.999999999999999387e+32,4.000009999999999954e-01,9.000385288838965212e-07
2.099999999999999338e+32,4.000009999999999954e-01,9.450402876967629293e-07
2.199999999999999289e+32,4.000009999999999954e-01,9.900420305447940639e-07
2.299999999999999241e+32,4.000009999999999954e-01,1.035043757427996489e-06
2.399999999999999192e+32,4.000009999999999954e-01,1.080045468346378041e-06
2.499999999999999143e+32,4.000009999999999954e-01,1.125047163299945284e-06
2.599999999999999095e+32,4.000009999999999954e-01,1.170048842288705840e-06
2.699999999999999046e+32,4.000009999999999954e-01,1.215050505312666910e-06
2.799999999999998997e+32,4.000009999999999954e-01,1.260052152371835481e-06
2.899999999999998949e+32,4.000009999999999954e-01,1.305053783466218754e-06
2.999999999999998900e+32,4.000009999999999954e-01,1.350055398595823928e-06
3.099999999999998851e+32,4.000009999999999954e-01,1.395056997760658839e-06
3.199999999999998803e+32,4.000009999999999954e-01,1.440058580960729627e-06
3.299999999999998754e+32,4.000009999999999954e-01,1.485060148196044339e-06
3.399999999999999066e+32,4.000009999999999954e-01,1.530061699466609751e-06
3.499999999999999377e+32,4.000009999999999954e-01,1.575063234772433487e-06
3.599999999999999689e+32,4.000009999999999954e-01,1.620064754113522111e-06
3.700000000000000000e+32,4.000009999999999954e-01,1.665066257489883247e-06
3.800000000000000312e+32,4.000009999999999954e-01,1.710067744901523882e-06
3.900000000000000624e+32,4.000009999999999954e-01,1.755069216348451852e-06
4.000000000000000935e+32,4.000009999999999954e-01,1.800070671830673720e-06
4.100000000000001247e+32,4.000009999999999954e-01,1.845072111348196476e-06
4.200000000000001558e+32,4.000009999999999954e-01,1.890073534901027107e-06
4.300000000000001870e+32,4.000009999999999954e-01,1.935074942489174083e-06
4.400000000000002182e+32,4.000009999999999954e-01,1.980076334112643758e-06
4.500000000000002493e+32,4.000009999999999954e-01,2.025077709771443118e-06
4.600000000000002805e+32,4.000009999999999954e-01,2.070079069465580212e-06
4.700000000000003116e+32,4.000009999999999954e-01,2.115080413195061391e-06
4.800000000000003428e+32,4.000009999999999954e-01,2.160081740959894280e-06
4.900000000000003740e+32,4.000009999999999954e-01,2.205083052760086500e-06
5.000000000000004051e+32,4.000009999999999954e-01,2.250084348595644406e-06
5.100000000000004363e+32,4.000009999999999954e-01,2.295085628466575197e-06
5.200000000000004675e+32,4.000009999999999954e-01,2.340086892372886496e-06
5.300000000000004986e+32,4.000009999999999954e-01,2.385088140314585079e-06
5.400000000000005298e+32,4.000009999999999954e-01,2.430089372291678994e-06
5.500000000000005609e+32,4.000009999999999954e-01,2.475090588304174593e-06
5.600000000000005921e+32,4.000009999999999954e-01,2.520091788352079922e-06
5.700000000000006233e+32,4.000009999999999954e-01,2.565092972435401335e-06
5.800000000000006544e+32,4.000009999999999954e-01,2.610094140554146878e-06
5.900000000000006856e+32,4.000009999999999954e-01,2.655095292708322905e-06
6.000000000000007167e+32,4.000009999999999954e-01,2.700096428897936190e-06
6.100000000000007479e+32,4.000009999999999954e-01,2.745097549122995629e-06
6.200000000000007791e+32,4.000009999999999954e-01,2.790098653383506727e-06
6.300000000000008102e+32,4.000009999999999954e-01,2.835099741679478378e-06
6.400000000000008414e+32,4.000009999999999954e-01,2.880100814010916087e-06
6.500000000000008005e+32,4.000009999999999954e-01,2.925101870377827902e-06
6.600000000000007596e+32,4.000009999999999954e-01,2.970102910780220598e-06
6.700000000000007187e+32,4.000009999999999954e-01,3.015103935218101375e-06
6.800000000000006778e+32,4.000009999999999954e-01,3.060104943691478704e-06
6.900000000000006369e+32,4.000009999999999954e-01,3.105105936200359361e-06
7.000000000000005960e+32,4.000009999999999954e-01,3.150106912744748852e-06
7.100000000000005551e+32,4.000009999999999954e-01,3.195107873324656070e-06
7.200000000000005142e+32,4.000009999999999954e-01,3.240108817940086945e-06
7.300000000000004733e+32,4.000009999999999954e-01,3.285109746591049947e-06
7.400000000000004324e+32,4.000009999999999954e-01,3.330110659277551853e-06
7.500000000000003915e+32,4.000009999999999954e-01,3.375111555999600285e-06
7.600000000000003506e+32,4.000009999999999954e-01,3.420112436757201596e-06
7.700000000000003097e+32,4.000009999999999954e-01,3.465113301550363410e-06
7.800000000000002688e+32,4.000009999999999954e-01,3.510114150379092503e-06
7.900000000000002279e+32,4.000009999999999954e-01,3.555114983243395651e-06
8.000000000000001870e+32,4.000009999999999954e-01,3.600115800143282172e-06
8.100000000000001461e+32,4.000009999999999954e-01,3.645116601078757571e-06
8.200000000000001053e+32,4.000009999999999954e-01,3.690117386049828624e-06
8.300000000000000644e+32,4.000009999999999954e-01,3.735118155056505073e-06
8.400000000000000235e+32,4.000009999999999954e-01,3.780118908098791576e-06
8.499999999999999826e+32,4.000009999999999954e-01,3.825119645176695333e-06
8.599999999999999417e+32,4.000009999999999954e-01,3.870120366290224814e-06
8.699999999999999008e+32,4.000009999999999954e-01,3.915121071439387219e-06
8.799999999999998599e+32,4.000009999999999954e-01,3.960121760624188478e-06
8.899999999999998190e+32,4.000009999999999954e-01,4.005122433844636212e-06
8.999999999999997781e+32,4.000009999999999954e-01,4.050123091100739741e-06
9.099999999999997372e+32,4.000009999999999954e-01,4.095123732392501605e-06
9.199999999999996963e+32,4.000009999999999954e-01,4.140124357719934509e-06
9.299999999999996554e+32,4.000009999999999954e-01,4.185124967083042689e-06
9.399999999999996145e+32,4.000009999999999954e-01,4.230125560481833767e-06
9.499999999999995736e+32,4.000009999999999954e-01,4.275126137916313674e-06
9.599999999999995327e+32,4.000009999999999954e-01,4.320126699386491727e-06
9.699999999999994918e+32,4.000009999999999954e-01,4.365127244892373854e-06
9.799999999999994509e+32,4.000009999999999954e-01,4.410127774433968526e-06
9.899999999999994100e+32,4.000009999999999954e-01,4.455128288011280825e-06
9.999999999999993691e+32,4.000009999999999954e-01,4.500128785624318376e-06
# , 0.001, 200.0, 100, 1, 1e+33, 100, 1, 1
